Index,name,rating,comment,review.date,country,Year,Month,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
617,Anonymous,7.7,"Staff are helpful, friendly and check in was very straightforward. I requested a lower bunk upon check in and they accommodated my request so thanks to the staff for that! Storage locker under bed was big enough to fit my mid size luggage and shoes which was appreciated. Lounge, games and atmosphere are decent. The location is not the best but not terribly bad either. It's a 15-20 minute walk to anywhere worth going in the city centre.",14-Jun-17,"Canada, ",2017,Jun,1,1,1,1,2,3,0,3,3,5
618,Anonymous,7.7,"The hostel looks like a hotel, but in a bad way. There was a lot of groups of teenagers that interacted only among themselves. Not good for solo travelers, since there was a lack of hostel atmosphere.",14-Jun-17,"Brazil, ",2017,Jun,1,1,1,1,1,1,1,1,2,1
619,Anonymous,10,"Although we were probably the oldest folks in the building by a couple decades, we had a wonderul time. This was the start of a 2-week Ireland trip. We took the Freedom Pass to get transport into the city from the airport and to explore Dublin. Jacob's Inn was centrally located and a cheerful, secure place to call home for a couple days. We were always welcomed by the staff and had the pleasure of meeting several of the young people staying there over breakfast. Thanks for all you do!",14-Jun-17,"USA, ",2017,Jun,0,5,0,0,4,0,3,1,0,6
620,Anonymous,9.4,"This is a great hostel. Each bunk has its own charging station with USB ports and plugs, and a light and a shelf. Each bunk also comes with a curtain for privacy and an under-bed locker. Hairdryers available for 50 Euro cents in the bathrooms. Kitchens have place to store food and fill up water bottles. Nice, bright, updated facilities overall. Breakfast was mediocre (toast, corn flakes, coffee). Security was great though location was a bit dodgy at night. Short walk to bars on South side.",14-Jun-17,"USA, ",2017,Jun,0,1,0,0,2,0,0,2,1,4
621,Anonymous,8.6,Nice hostel -- had no issues with it. The staff were really helpful and had some good recommendations as well.,13-Jun-17,"Canada, ",2017,Jun,0,1,0,0,2,0,1,2,0,2
622,Anonymous,9.1,Great place to stay!! Not much of a hostel atmosphere. Lots of young kids staying here when we were there. But a pretty good location and good privacy in dorm rooms (full curtains on beds). Internet works great in rooms.,13-Jun-17,"USA, ",2017,Jun,0,3,0,0,3,0,2,2,0,4
623,VictorMSanchez,8.9,Very good hostel (very clean with large common areas and extra showers/bathrooms) we had a very good stay there because it is also very close to lively streets and pubs. I would definitely stay there again.,13-Jun-17,"Mexico, ",2017,Jun,0,1,0,0,2,0,1,2,0,3
624,Anonymous,9.7,Super experience. My first,13-Jun-17,"USA, ",2017,Jun,0,0,0,0,0,0,0,0,0,0
625,Anonymous,10,"Good Hostel, nice location clean and useful facilities! Staff were very friendly! Curtain around bunks were an added bonus!",12-Jun-17,"England, ",2017,Jun,0,3,0,0,4,0,2,3,0,4
626,glibra,7.7,"Decent hostel in okay location, but if I was going back to Dublin I'd roll the dice on somewhere else. Pros: huge, nice kitchen; tons of common area seating; nice staff; newer facilities Cons: typical large hostel things - expect large groups of kids or older adults staying here. It's not easy to meet people unless they're in your room. Only TWO laundry machines for the whole hostel - don't expect to get ANY laundry done here. PUSH BUTTON SHOWERS - christ, those things are terrible.",Property Reply,"USA, ",2017,Jun,1,1,1,1,0,2,1,1,1,2
627,Anonymous,10,Just stayed for one night before flying out of Dublin. Bus to airport 1 block away. En suite bathroom was very nice and huge help to have outlets and privacy curtains on every bed. Will stay again if ever in Dublin., ,"USA, ",2017,Jun,0,1,0,1,0,0,0,0,0,1
628,mrerucha,10,"Great, updated facilities and friendly staff! Would highly recommend.",Property Reply,"USA, ",2017,Jun,0,1,0,0,1,0,0,2,0,2
629,Anonymous,9.4,"A clean, large hostel with many great facilities. Washrooms were a dream! A little out of the way from the main core but still walking distance.",Property Reply,"Canada, ",2017,Jun,0,0,0,0,1,0,0,1,0,3
630,Anonymous,8.9,Decent stay. Big hostel with many groups so a bit different from a hostel vibe a solo traveller might be used to and difficult to meet people. Does the job for a place to sleep outside temple bar craziness., ,"Canada, ",2017,Jun,0,0,0,1,0,0,0,0,0,2
631,Anonymous,10,Best hostel I've ever stayed in! Very clean and very secure! I traveled as a solo female and I felt safe my entire stay.,09-Jun-17,"USA, ",2017,Jun,0,0,0,0,2,0,0,2,0,3
632,Anonymous,9.1,"Everything was really great. The rooms and corridors are slightly dated but this didn't affect the stay. The ensuite bathroom was really modern and the communal bathrooms down the corridor are very spacious and well-equipped including coin-operated blow-dryer and straightener.
 My only complaint would be that the new bathroom sinks have taps which are press-and-auto-release, which wasted a lot of water, especially if you just wanted to wet your toothbrush for example.",08-Jun-17,"Canada, ",2017,Jun,2,0,1,0,0,0,0,0,2,2
633,blakesam0001454,9.7,"I was highly impressed with this hostel!! The staff was very welcoming, and the security of the hostel was top notch!! Bathrooms were large and all the facilities were in great condition. Highly reccommend!!",07-Jun-17,"USA, ",2017,Jun,0,1,0,0,0,0,0,1,0,1
634,Anonymous,9.1,Courteous staff,07-Jun-17,"Ireland, ",2017,Jun,0,0,0,0,0,0,0,0,0,1
635,Anonymous,8.3,"This was an excellent place to stay. I loved the curtains on the bed, they gave a aspect of privacy. Also loved the cages under the bed I felt like my gear was safe which helped me to relax. The staff were helpful but often did not seem very friendly. But apart from that it was a great place to stay and would stay there again.",06-Jun-17,"Australia, ",2017,Jun,0,1,0,0,4,0,0,4,0,5
636,Anonymous,9.4,"Better than your typical hostel, the environment is always lively. After coming from a stint in Asia, I forgot that bringing your own lock for the bins was common in hostels in Europe. Barring that personal faux-pas, everything was great. The space is HUGE.",06-Jun-17,"USA, ",2017,Jun,0,1,0,1,0,1,0,1,1,0
637,Anonymous,9.4,"Really good experience in this hostel. Even though is not much of a fun/party hostel, I really recommend to stay here and I'll definitely come here again when I'm back at Dublin. Clean rooms, nice staff, really secure cages for the backpacks after checkout and is in a walking distance for the Pubs and touristic points of the city.",Property Reply,"Brazil, ",2017,Jun,1,1,1,1,2,1,1,3,1,3
638,Anonymous,8.6,Clean. Big lockers in room and locker room available before check in and after check out for free. Close to bus from airport but a bit away from the main sites. Easily walkable to Guiness and Jameson as well as Temple Bar and Trinity College., ,"USA, ",2017,Jun,0,1,0,0,1,0,0,1,0,2
639,mattpapineau129450,9.7,Staff was awesome! They were Very helpful with providing insight into day tours and helping you book them. Rooms are clean. Showers in rooms are awesome. Beds are comfy. Lots of restaurants and foods spots around. I liked it so much I stayed there 2x during my trip through Europe., ,"Canada, ",2017,Jun,0,1,0,0,3,0,1,3,0,3
640,kenzybrown,8,"There was very good security, although it seemed to be a bit overboard. Pretty good atmosphere, seemed to be a lot of groups so it was a bit hard to meet other solo travelers but there's lots of places to lounge and relax. The location was ok, walkable to public transportation, but the neighborhood it's in I would be just a tad more cautious. Overall good stay though!",Property Reply,"USA, ",2017,Jun,0,5,0,1,2,0,1,3,1,4
641,Anonymous,9.7,"Very nice hostel, the rooms and bathrooms were very clean. The staff were nice upon checking in and there were numerous facilities around the property that were very nice. A good number of people went to the nightly pub crawl and it was very fun to meet everybody and hang out! I would definitely stay again, and the price was reasonable for the value as well.",04-Jun-17,"USA, ",2017,Jun,0,2,1,0,3,0,1,2,1,3
642,Anonymous,7.7,"Pretty good place to stay if you're looking for cheaper accomodations in Dublin. Not very central, but the city is small enough that the walk is fine. Only complaint is the stag/hen parties - they get really rowdy and not fun if you're stuck in a room with them!",02-Jun-17,"Canada, ",2017,Jun,1,3,0,0,3,0,1,2,3,3
643,danashlomo429395,9.7,"Very good location, the staff were very nice and pleased to help in anything! Even though it was a 12 bed dorm it was just fine. Very recommended!",02-Jun-17,"Israel, ",2017,Jun,0,1,0,0,2,0,1,1,0,2
644,Anonymous,8.9,I really loved staying here! It's a nice distance from the city center so that you aren't hearing people partying when you are trying to sleep but it's also just a short walk to Temple or Grafton for a night out. Staff was friendly and I found the room really comfortable and great value for the price!,01-Jun-17,"USA, ",2017,Jun,0,1,0,1,2,0,0,3,1,3
645,Anonymous,10,"Super, super clean. Comfortable. Beds have nice privacy curtains and large storage lockers beneath. Staff was all really friendly and really helpful. Short walk to Temple Bar and some of the other highlights of Dublin (we walked to Guinness Storehouse in about 40 minutes). Breakfast is pretty minimal, but at least it's there. Definitely would recommend.",01-Jun-17,"USA, ",2017,Jun,0,2,0,0,4,0,0,5,0,6
646,evanamauriz4306,6.9,"It felt more like being back in middle school than being at a hostel. Not a lot of amenities, like a community kitchen. More like a cafeteria and lots of really young kids. The location is great though and the beds are super comfy. It gets the job done if you're not looking for a ""homey"" feel.",01-Jun-17,"USA, ",2017,Jun,0,1,0,0,1,0,1,1,0,3
647,avhall29,9.1,Absolutely fantastic hostel. I talked to multiple members of the staff and every single one went out of their way to help me and get me to where I needed to go,Property Reply,"USA, ",2017,Jun,0,0,0,0,0,0,0,0,0,0
648,Anonymous,9.7,"Really clean facilities, I was very satisfied with the security as well. Good wifi, and each bed had a light and somewhere to plug in. Very modern, and the rooms abd bathrooms were spacious. The free breakfast wasn't much, but free is free. I would definitely recommend this hostel to someone traveling.",Property Reply,"USA, ",2017,Jun,0,1,0,0,3,0,1,3,0,7
649,Anonymous,4.9,"We were checked into the wrong room upon arrival and when we came back to our bunks the next day all of our stuff was just packed up into plastic bags and there were people in our beds. We went to the front desk and the people working were just flat out rude about the whole situation, never even said sorry. The location was okay but we had to walk about 20 min to get to the temple bar area.", ,"USA, ",2017,Jun,0,1,0,0,0,0,0,0,1,1
650,Anonymous,9.7,"Great place, good atmosphere!", ,"USA, ",2017,Jun,0,1,0,0,1,0,1,1,0,1
651,Anonymous,10,Fantastic place. Very nice and very clean great kitchen facilities.,29-May-17,New ,2017,May,0,0,0,0,1,0,0,1,0,1
652,Anonymous,8,"Except for one night where the power was not working in the rooms (meaning we couldn't charge our phones, which is essential in the 21st century and for travelling all day), everything else was pretty good.",29-May-17,"Spain, ",2017,May,0,2,0,0,2,0,1,2,0,4
653,beckmaea,8.9,"Stayed at Jacobs Inn for two nights; very clean, nice facilities. The location wasn't the most convenient, but it worked! The staff was very pleasant and had great suggestions!",28-May-17,"USA, ",2017,May,0,1,0,0,2,0,1,2,0,3
654,Anonymous,7.1,"the night staff is terrible, very rude do not let you hang out in common areas. the breakfast bad as well. other than that, the place is very conveniently located, very safe and clean. the ladies at the front desk were awesome, the night guys are just rude.",27-May-17,"USA, ",2017,May,2,0,2,2,2,2,0,2,2,3
655,Anonymous,8.3,"Fantastic hostel, great atmosphere and nice rooms. Would recommend.",26-May-17,New ,2017,May,0,0,0,0,0,0,0,1,0,1
656,Anonymous,10,Awesome hostel! Comfortable beds really clean and great atmosphere the free walking tour is also a most Keith are guide was fantastic already planning my next stay there,26-May-17,"England, ",2017,May,0,1,0,0,1,0,0,3,0,3
